Animal,clipped_PA_surf,total_surf
Bf,693.94434,1726.5233
Ch,14135476.0,23902410.0
Ct,825669.25,1531865.4
Dk,69363.41,114010.586
Gt,5472.665,8458.66
Ho,61274.824,111238.07
Pg,188351.38,362412.44
Sh,15896.577,28048.355
