Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,3846657.5,4393104.5
Ct,77712.21875,92467.57
Dk,14419.9228515625,16903.896
Gt,2602.4150390625,3006.3875
Ho,1744.884033203125,2031.2686
Pg,1733985.875,1993469.5
Sh,6374.6162109375,7250.6313
