Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,2800155.75,9647795.0
Ct,138963.421875,440757.62
Dk,31367.140625,71901.234
Gt,27133.609375,61442.703
Ho,9505.4609375,21686.309
Pg,335012.3125,1161235.1
Sh,286790.0,600140.0
