Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,473142.6875,2339625.5
Ct,219444.703125,802400.1
Dk,199.2523193359375,584.1787
Gt,492654.75,2387214.2
Ho,0.0,0.0
Pg,128543.421875,542282.0
Sh,119576.3203125,402490.88
