Animal,clipped_PA_surf,total_surf
Bf,29802.502,121603.17
Ch,84284380.0,311660130.0
Ct,3373945.2,14209482.0
Dk,80412.33,397515.72
Gt,3619831.8,10325004.0
Ho,42047.53,131180.14
Pg,1952.1465,2931.1938
Sh,8096706.5,31057800.0
