Animal,clipped_PA_surf,total_surf
Bf,0.0,0.46090806
Ch,52801400.0,145968450.0
Ct,2210971.8,5952537.5
Dk,1015033.6,2813690.0
Gt,37221.66,81341.836
Ho,84820.21,206525.8
Pg,3855147.2,11631391.0
Sh,103771.695,226606.78
