Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,30381516.0,142479520.0
Ct,4003013.0,20199302.0
Dk,2028165.875,9918445.0
Gt,16413493.0,72462430.0
Ho,23929.47265625,103279.81
Pg,2109668.5,7361788.5
Sh,6906610.5,41621930.0
