Animal,clipped_PA_surf,total_surf
Bf,71153.921875,194133.58
Ch,19726602.0,44554390.0
Ct,782431.3125,1823877.2
Dk,453.5777587890625,514.99304
Gt,658613.125,1239352.8
Ho,14905.5078125,50987.41
Pg,0.0,0.0
Sh,2599161.5,6573592.0
