Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,1473037.75,4393104.5
Ct,40049.74609375,92467.57
Dk,5161.8232421875,16903.896
Gt,989.4530029296875,3006.3875
Ho,626.8826904296875,2031.2686
Pg,646755.875,1993469.5
Sh,2573.36572265625,7250.6313
