Animal,clipped_PA_surf,total_surf
Bf,357.26263,685.4919
Ch,45105144.0,138143760.0
Ct,3008329.2,6188934.0
Dk,151218.25,302729.38
Gt,1626919.8,3007486.2
Ho,137145.84,317966.53
Pg,8892084.0,28367512.0
Sh,8542732.0,16533279.0
