Animal,clipped_PA_surf,total_surf
Bf,12102926.0,35477864.0
Ch,167998060.0,469117760.0
Ct,15114123.0,41163764.0
Dk,1359651.9,3694970.2
Gt,23695844.0,68325420.0
Ho,140548.52,361829.0
Pg,336.82062,604.8088
Sh,9232103.0,29393448.0
