Animal,clipped_PA_surf,total_surf
Bf,8670.367,15159.387
Ch,2870430.0,5237009.0
Ct,1298899.0,2216935.8
Dk,268.86484,735.0945
Gt,1106610.2,1915921.1
Ho,41122.66,79726.516
Pg,312.26086,1016.85956
Sh,1883342.8,3370659.0
