Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,23967390.0,60498020.0
Ct,24616490.0,57858996.0
Dk,0.0,140.5657
Gt,11303486.0,29615280.0
Ho,1027646.5,2082248.9
Pg,13986.96484375,34675.055
Sh,12221655.0,28795548.0
