Animal,clipped_PA_surf,total_surf
Bf,111.3122,249.8374
Ch,8701307.0,17283998.0
Ct,5170554.0,14212628.0
Dk,538412.25,1308586.8
Gt,57369.008,145896.06
Ho,110988.555,275472.12
Pg,525658.6,1263130.1
Sh,192940.97,497911.38
