Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,8069466.5,26354054.0
Ct,138288.828125,449808.9
Dk,9076.9140625,14224.51
Gt,1064880.0,3187034.0
Ho,892.04052734375,1878.0852
Pg,318076.9375,882389.25
Sh,556933.125,2009497.5
