Animal,clipped_PA_surf,total_surf
Bf,0.014216831,0.047296714
Ch,3797021.5,10546995.0
Ct,787581.7,1599629.5
Dk,301306.1,752312.4
Gt,160600.69,373614.97
Ho,15714.657,33928.023
Pg,1204851.0,2245540.0
Sh,804493.75,2049269.2
