Animal,clipped_PA_surf,total_surf
Bf,148.63544,840.0013
Ch,3889085.2,12092643.0
Ct,1474815.2,5268365.0
Dk,102795.32,390565.3
Gt,2179225.5,7746219.0
Ho,44524.28,172977.95
Pg,7.8012686,35.31682
Sh,3371037.5,13245412.0
