Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,1359893.0,3428000.0
Ct,2932.766357421875,8945.0
Dk,0.0,0.0
Gt,6826.5302734375,19151.0
Ho,0.0,0.0
Pg,0.0,0.0
Sh,17853.205078125,47615.0
