Animal,clipped_PA_surf,total_surf
Bf,0.23026264,0.82810813
Ch,1979646.2,16011274.0
Ct,225852.73,2223671.0
Dk,51.03499,99.13373
Gt,358739.6,2330736.8
Ho,3549.6938,26195.514
Pg,1143.4143,9067.292
Sh,1951022.1,13986889.0
