Animal,clipped_PA_surf,total_surf
Bf,387.45184,865.76697
Ch,4299864.5,4975534.0
Ct,18502.848,37225.938
Dk,216196.03,415512.9
Gt,2453.925,4198.079
Ho,125.39608,261.42413
Pg,18958.232,36550.086
Sh,3754.536,6441.3833
