Animal,clipped_PA_surf,total_surf
Bf,24.664818,29.942102
Ch,28959512.0,246144200.0
Ct,4204741.0,19367052.0
Dk,3980138.0,27283164.0
Gt,307275.12,1257692.0
Ho,105476.33,396847.75
Pg,1837597.4,13066808.0
Sh,2357612.8,7034662.0
