Animal,clipped_PA_surf,total_surf
Bf,359.71417,662.6527
Ch,396749.28,607638.8
Ct,197031.67,307349.7
Dk,6326.761,6801.0205
Gt,30156.969,54151.227
Ho,9792.946,14714.653
Pg,11685.489,19273.393
Sh,8536.516,19656.457
