Animal,clipped_PA_surf,total_surf
Bf,1094616.0,3525108.0
Ch,135295120.0,318256400.0
Ct,7287859.0,15982730.0
Dk,7180204.5,23410294.0
Gt,4219001.5,6338298.0
Ho,40794.113,107150.83
Pg,5785328.5,15057090.0
Sh,1045366.75,1322109.9
