Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,4229543.5,16789192.0
Ct,413785.59375,1533522.0
Dk,54369.51171875,245110.81
Gt,0.0,0.0
Ho,10465.544921875,56888.543
Pg,2501543.25,12417245.0
Sh,36282.4765625,142205.88
