Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,965394.25,968859.6
Ct,20328.73828125,20556.006
Dk,0.0,0.0
Gt,185107.5625,188952.9
Ho,509.57513427734375,511.13275
Pg,77640.28125,78211.086
Sh,9200.8125,9214.449
