Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,41075192.0,59032604.0
Ct,1172395.375,3494097.2
Dk,0.0,53.520645
Gt,2093565.0,5517402.0
Ho,214201.6875,550377.2
Pg,128496.96875,399732.25
Sh,2271102.0,6011102.0
