Country Code (ISO3),macro_impact,physical_volume,type,physical_unit,Country Name,gdp2022,relative impact
GUY,142268041.79622757,16861.2235722054,animal,1000 heads,Guyana,14718388489.2086,0.00966600670314806
HKG,0.0,0.0,animal,1000 heads,Hong Kong SAR,358696261481.16,0.0
HND,811021355.4907588,18351.44221276449,animal,1000 heads,Honduras,31426041806.7985,0.02580730212467635
HRV,345010332.2171131,3637.1301318359374,animal,1000 heads,Croatia,71997070660.4835,0.0047920051337099236
HTI,505161794.55454564,8021.84453125,animal,1000 heads,Haiti,20253551920.5516,0.02494188656568184
HUN,792966037.4246659,7481.3872397394,animal,1000 heads,Hungary,177006128624.627,0.0044798789939431505
IDN,13320412185.815987,733096.43258,animal,1000 heads,Indonesia,1319076267310.16,0.010098288109586542
IND,43919014983.03497,246687.41498,animal,1000 heads,India,3353470496885.95,0.013096586066231503
IRL,1341727114.9340825,2805.437072631836,animal,1000 heads,Ireland,533140011838.276,0.002516650570471693
IRN,4974742086.850398,215294.52530219997,animal,1000 heads,Iran,413394567603.552,0.012033883550257987
IRQ,350189748.0528767,12937.977088043213,animal,1000 heads,Iraq,286640340965.517,0.0012217043381727093
ISL,82974290.60705319,331.72371200561525,animal,1000 heads,Iceland,28701830401.6837,0.002890905891569402
ISR,2122761579.4668937,24097.282611901603,animal,1000 heads,Israel,525002447652.773,0.004043336538634291
ITA,7773993073.10899,60003.470819999995,animal,1000 heads,Italy,2066972096553.7,0.0037610537104350414
JAM,411591924.65145016,9812.147645751953,animal,1000 heads,Jamaica,17097760686.7775,0.024072855632477852
JOR,567142495.9449228,12791.277768054999,animal,1000 heads,Jordan,48653381830.9859,0.011656794956516805
JPN,9830029841.761452,123206.21677294922,animal,1000 heads,Japan,4256410760723.75,0.002309464568708584
KAZ,1767287865.5489507,10989.540662399999,animal,1000 heads,Kazakhstan,225496328925.494,0.007837324332374735
KEN,2209998543.28485,30528.103036376953,animal,1000 heads,Kenya,113419826113.903,0.01948511665910541
KGZ,349733539.0609448,1270.1173174028,animal,1000 heads,Kyrgyz Republic,12134931017.9465,0.028820397787487996
KHM,188499902.0762959,4618.1826716,animal,1000 heads,Cambodia,29504829319.3169,0.006388781308857953
KOR,4435331679.388348,76594.97672473144,animal,1000 heads,Korea,1673916511799.71,0.0026496731755275564
LAO,351223677.7327595,14097.576652000002,animal,1000 heads,Lao PDR,15468785203.7532,0.022705317392831978
LBN,974978048.8695806,44433.04193347168,animal,1000 heads,Lebanon,20992421948.8081,0.04644428600221317
LBR,29521106.537364468,2108.482227430582,animal,1000 heads,Liberia,4001047000.0,0.0073783453524451145
LKA,1038418164.1032035,10507.2989387,animal,1000 heads,Sri Lanka,74144875098.0587,0.014005258795430783
LSO,47224927.10874301,1051.7355227737426,animal,1000 heads,Lesotho,2289355249.40148,0.02062804674857225
LTU,261985513.79944524,1816.070533065407,animal,1000 heads,Lithuania,71013953448.2085,0.0036892117827310527
LUX,254825023.8848589,250.05049624347686,animal,1000 heads,Luxembourg,81641807865.7591,0.0031212565050477473
LVA,191629265.55245224,628.4070729,animal,1000 heads,Latvia,40422521943.4418,0.004740655860625796
MAR,2922273843.28531,78274.58735913085,animal,1000 heads,Morocco,130912558829.84,0.022322333849448914
