Country Code (ISO3),Crop,Item Code (CPC),clipped_PA_surf,total_surf,yield,price
COD,vegfor,01290.90,23480.701171875,67635.86,6180.5,205.2
COD,wheat,0111,5768.6162109375,8292.175,1125.0,854.3
COD,yam,01540,4828.68798828125,23383.734,4574.1,814.05
COG,apricot,01343,0.0162075776606798,0.016207578,6631.483333333334,1015.9285714285714
COG,avocado,01311,364.4585266113281,1016.5792,7700.3,970.157142857143
COG,bambara,01708,2.308323860168457,6.755343,,
COG,banana,01312,2585.233154296875,12725.738,7040.6,589.2444444444444
COG,barley,0115,0.0,0.020505536,1957.3478260869565,329.51
COG,bean,01701,972.8876953125,5154.45,826.2,1097.8454545454545
COG,cabbagefor,01212,0.0,0.0,14954.7,512.8368421052631
COG,cabbage,01212,34.36941146850586,96.864746,14954.7,512.8368421052631
COG,carrotfor,01251,0.0,0.0,6360.0,604.75
COG,carrot,01251,23.70852470397949,68.29982,6360.0,604.75
COG,cashew,01372,0.1109475940465927,0.20768358,972.79375,1302.1333333333334
COG,cassava,01520.01,28287.7578125,149630.56,10505.6,439.18461538461537
COG,castor,01447,0.5797268152236938,1.058167,,
COG,chilleetc,01231,0.3276971578598022,0.36892116,17456.16875,1347.9846153846154
COG,citrusnes,01329,2.253124713897705,5.512021,9186.308695652177,843.025
COG,cocoa,01640,3189.69921875,18301.086,284.2,1777.9666666666665
COG,coconut,01460,145.4237823486328,882.4773,3475.4,457.0
COG,coffee,01610,1657.6873779296875,9824.397,307.5,2222.7625
COG,cotton,01921.01,0.1902270019054412,3.5524716,1632.751515151515,625.3666666666667
COG,cowpea,01706,0.9020769596099854,15.75726,1268.22,805.8666666666667
COG,cucumberetc,01232,8.236592292785645,9.458605,20808.271875,677.425
COG,date,01314,0.0130978552624583,0.013097855,5691.584615384616,1309.48
COG,eggplant,01233,13.797799110412598,22.465618,10029.7,478.7636363636364
COG,fruitnes,01319,1847.857666015625,5442.416,,
COG,grapefruitetc,01321,106.7487564086914,300.6247,17030.1,483.88
COG,greenbean,01241.90,122.70198822021484,957.7287,4153.3,1413.8714285714286
COG,greenonion,01253.01,0.5487173199653625,1.0016384,17356.641666666666,1076.45
COG,groundnut,0142,8434.8291015625,48942.277,531.9,869.5666666666667
COG,jutelikefiber,01922.02,0.4397781491279602,2.6562526,1147.975,1210.0
