Animal,clipped_PA_surf,total_surf
Bf,0.15126374,0.46053442
Ch,1979797.6,9500440.0
Ct,935866.06,5470607.0
Dk,17522.605,82675.484
Gt,917555.06,4045959.5
Ho,6812.1494,27984.705
Pg,79375.54,344395.75
Sh,79840.09,455002.53
