Animal,clipped_PA_surf,total_surf
Bf,0.0,89.27952
Ch,1758617.6,10790883.0
Ct,345275.56,1555403.9
Dk,725.83734,3465.2454
Gt,25372.152,74870.2
Ho,13318.809,55736.82
Pg,229372.03,1500707.6
Sh,104215.22,349309.5
