Animal,clipped_PA_surf,total_surf
Bf,8456259.0,35477864.0
Ch,135201740.0,469117760.0
Ct,12164949.0,41163764.0
Dk,1102835.1,3694970.2
Gt,19926496.0,68325420.0
Ho,115000.445,361829.0
Pg,242.36075,604.8088
Sh,7908656.0,29393448.0
