Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,397970.5,2025948.2
Ct,136306.71875,693250.9
Dk,0.0,81.07469
Gt,159936.59375,768366.4
Ho,587.9288940429688,2299.1455
Pg,62363.359375,457871.66
Sh,99743.203125,477729.44
