Animal,clipped_PA_surf,total_surf
Bf,0.58790135,0.58790135
Ch,34692600.0,161975570.0
Ct,4256199.0,13696538.0
Dk,131702.25,404131.25
Gt,2137650.5,5879869.5
Ho,95756.61,315895.3
Pg,320764.44,1522056.4
Sh,6523739.0,23933712.0
