Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,1450306.25,3328311.2
Ct,167911.34375,469503.0
Dk,5180.24853515625,10379.595
Gt,10182.75390625,22071.492
Ho,9138.8349609375,21021.807
Pg,137689.734375,309640.0
Sh,57548.0078125,113408.05
