Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,40126324.0,64193320.0
Ct,1335854.75,1750465.5
Dk,0.0,0.0
Gt,4519205.0,9275244.0
Ho,1157.6964111328125,1984.792
Pg,0.0,0.0
Sh,4841692.0,9575514.0
