Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,3691747.25,20268974.0
Ct,363098.8125,998311.6
Dk,621221.0625,2256054.2
Gt,958206.1875,4039880.8
Ho,17.3659725189209,32.199963
Pg,242696.046875,985936.4
Sh,274173.53125,905485.0
