Animal,clipped_PA_surf,total_surf
Bf,1.228764,25.092794
Ch,13965196.0,54973876.0
Ct,2875033.5,10919883.0
Dk,251.86896,518.882
Gt,1112930.0,3228643.5
Ho,65508.562,211219.81
Pg,20541.396,86043.73
Sh,5186591.0,15120392.0
