Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,1550201.25,4459533.0
Ct,184561.296875,373427.94
Dk,0.0,0.0
Gt,816132.25,2176041.2
Ho,0.0,6.7927933
Pg,0.0,0.0
Sh,200468.453125,585714.9
