Animal,clipped_PA_surf,total_surf
Bf,2185.6719,6803.1523
Ch,75196770.0,475457280.0
Ct,3673448.2,19284524.0
Dk,3497309.0,29597312.0
Gt,311943.6,2110896.5
Ho,225939.73,1375469.9
Pg,3321389.0,19561628.0
Sh,4495259.5,22618032.0
