Animal,clipped_PA_surf,total_surf
Bf,0.357896,0.78060055
Ch,8191278.5,38502524.0
Ct,550392.1,2501878.2
Dk,36948.48,171538.61
Gt,13750.63,43692.594
Ho,6907.9062,31898.895
Pg,1250495.0,6444420.0
Sh,20238.59,100799.78
