Animal,clipped_PA_surf,total_surf
Bf,0.052018717,0.97166884
Ch,50435084.0,103070350.0
Ct,854092.8,2724032.8
Dk,262.53668,1155.0436
Gt,140269.55,412198.25
Ho,100219.01,309608.4
Pg,1610810.2,2693662.0
Sh,532475.06,2147351.2
