Animal,clipped_PA_surf,total_surf
Bf,32835.598,121603.17
Ch,80241896.0,311660130.0
Ct,3826624.0,14209482.0
Dk,88684.19,397515.72
Gt,3898149.0,10325004.0
Ho,48968.684,131180.14
Pg,1825.3977,2931.1938
Sh,9031821.0,31057800.0
