Animal,clipped_PA_surf,total_surf
Bf,2245.4011,5154.3926
Ch,10001858.0,34134028.0
Ct,243859.39,601669.8
Dk,12277.854,25728.537
Gt,1637716.1,4087585.5
Ho,5529.6333,14326.843
Pg,232339.36,707055.3
Sh,3350972.8,8668604.0
