Animal,clipped_PA_surf,total_surf
Bf,1.9164921,2.7859068
Ch,14283898.0,44769876.0
Ct,129980.68,497119.25
Dk,69299.36,180509.4
Gt,42563.234,122652.055
Ho,1519.3123,3812.796
Pg,72694.85,189471.81
Sh,219376.73,528833.7
