Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,1064797.875,4066094.5
Ct,656811.625,2774401.2
Dk,3.6161093711853027,18.030968
Gt,463734.0625,1869931.5
Ho,11485.576171875,47168.3
Pg,18812.494140625,82576.22
Sh,349815.25,1973686.9
