Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,22540.205078125,220356.7
Ct,12302.357421875,77536.61
Dk,0.0,0.0
Gt,203.66888427734375,980.24194
Ho,15415.708984375,73231.84
Pg,4538.33154296875,28629.422
Sh,95515.828125,475682.44
