Animal,clipped_PA_surf,total_surf
Bf,4036.2195,15159.387
Ch,679540.56,5237009.0
Ct,318540.75,2216935.8
Dk,268.25046,735.0945
Gt,297677.16,1915921.1
Ho,22396.953,79726.516
Pg,211.28156,1016.85956
Sh,495106.7,3370659.0
