Animal,clipped_PA_surf,total_surf
Bf,2418.6663,9984.621
Ch,8403112.0,34356850.0
Ct,1720083.0,6201486.5
Dk,3468.3972,14737.507
Gt,724870.9,2336188.8
Ho,625250.7,2071005.1
Pg,228183.75,903538.3
Sh,4361739.5,15760008.0
