Animal,clipped_PA_surf,total_surf
Bf,0.0,0.04251053
Ch,614963.94,3969132.0
Ct,97467.06,422644.44
Dk,13685.95,56659.992
Gt,3550.7688,12280.868
Ho,2528.8918,10072.665
Pg,78697.84,349019.56
Sh,26805.129,92762.73
