Country Code (ISO3),macro_impact,physical_volume,type,physical_unit,Country Name,gdp2022,relative impact,2022_USD_agrioutput_GDPdef,2022_USD_agrioutput_agriAVdef,2022_USD_agrioutput_agriAVdef_PPP,recomputed_sum,relative agri impact_PPP
SDN,6214132371.384285,9489485.429349389,vegetal,tonnes,Sudan,51666875363.0963,0.12027304395153739,1760130000000.0,3986634655.92292,3986634656.0,21809274688.156,0.2849307214585639
SEN,811114805.0015271,3212013.20089585,vegetal,tonnes,Senegal,27619479059.6131,0.029367491083044685,5700956407.0,5843366918.78843,5843366919.0,5721690707.80645,0.14176138599992374
SGP,6174450.0379289845,5020.4495541985325,vegetal,tonnes,Singapore,498474540987.78,1.238669085424836e-05,,,,,
SLB,72977120.36691643,140745.6124262024,vegetal,tonnes,Solomon Islands,1566360686.10632,0.04659024004766356,172387827.7,176246142.103865,176246142.1,174414543.822875,0.41841189827052294
SLE,399984116.1362171,947170.212376006,vegetal,tonnes,Sierra Leone,4094563859.43556,0.09768662301223831,4519873437.0,1008319689.86405,1008319690.0,2189625811.92605,0.18267236071006168
SLV,439705041.94025147,2433282.5231915186,vegetal,tonnes,El Salvador,31988920000.0,0.013745541954534616,1857431799.0,1811424165.69912,1811424166.0,2641797158.00099,0.1664416363718742
SOM,102687751.98509346,282537.92210738466,vegetal,tonnes,Somalia,10419541202.0391,0.009855304566097163,2313082000.0,2586415843.81279,2586415844.0,1695915129.55221,0.060550053593900754
SRB,694398776.1940582,1928140.2633013998,vegetal,tonnes,Serbia,63563410720.7093,0.010924504653237863,8217853188.0,10359577887.4548,10359577887.0,7839226883.40272,0.08858000750867988
SSD,661613287.9566592,1302454.0754035623,vegetal,tonnes,South Sudan,,,237550000000.0,2808310829.18788,2808310829.0,5928756774.13065,0.11159393329197138
STP,3245748.130330417,4417.936010307312,vegetal,tonnes,Sao Tome and Principe,542686976.457587,0.005980884508261429,65052823.3,67337235.7879538,67337235.79,22106225.2802764,0.1468250725385639
SUR,104260598.85265858,242619.3783089442,vegetal,tonnes,Suriname,3620987993.32637,0.028793411920949523,1119255543.0,173830238.360065,173830238.4,273128309.970105,0.3817275436005529
SVK,429383731.9636153,1304139.1009168557,vegetal,tonnes,Slovak Republic,115584743573.553,0.0037148824203635023,2425558785.0,2511418664.47033,2511418664.0,2862403542.21804,0.15000810529702296
SVN,277780770.94430524,457991.3827252254,vegetal,tonnes,Slovenia,60063475466.3446,0.004624786840714109,1060163990.0,1121522308.12179,1121522308.0,1560330016.29565,0.1780269353554957
SWE,391879591.7530525,1320981.8658104932,vegetal,tonnes,Sweden,590409594949.102,0.0006637419091856656,5730817900.0,5851498221.44166,5851498221.0,6607271615.85131,0.05931034995033438
SWZ,99445709.94161555,2140732.672803924,vegetal,tonnes,Eswatini,4790922788.70864,0.020757109710887338,594462174.5,519819035.615134,519819035.6,511198743.836426,0.19453433941425394
TCD,941408181.4741385,1712191.1662751068,vegetal,tonnes,Chad,12396807590.173,0.07593956545880381,7331185222.0,5155449634.54998,5155449635.0,9105550442.80088,0.10338838792754632
TGO,389690338.3297016,1265136.8788956157,vegetal,tonnes,Togo,8169476148.95692,0.04770077434884945,1854877797.0,1522397987.24746,1522397987.0,1894126082.3946,0.2057362189094855
THA,7207033782.328031,37214389.450563684,vegetal,tonnes,Thailand,495645210972.751,0.014540711022272444,57739589725.0,58792983233.5849,58792983234.0,50919968662.0803,0.14153649288663156
TJK,458755545.5302875,778859.9571440662,vegetal,tonnes,Tajikistan,10713525200.3998,0.04282022368446643,5092958415.0,4751035281.29642,4751035281.0,7116427929.25312,0.06446430008017162
TKM,597183061.1367689,990541.89143276,vegetal,tonnes,Turkmenistan,56542857142.8571,0.010561600373818559,5250139910.0,9357716371.36433,9357716371.0,6698587354.97863,0.08915059690800645
TLS,47850457.85993895,65926.18660380771,vegetal,tonnes,Timor-Leste,3204753000.0,0.014931090745507984,209630600.0,188289797.153187,188289797.2,239790360.111116,0.19955121564422196
