Animal,clipped_PA_surf,total_surf
Bf,0.014216831,0.047296714
Ch,1284066.1,10546995.0
Ct,400613.16,1599629.5
Dk,203620.39,752312.4
Gt,116843.086,373614.97
Ho,9285.135,33928.023
Pg,484653.38,2245540.0
Sh,572464.5,2049269.2
