Animal,clipped_PA_surf,total_surf
Bf,11.871955,15.26279
Ch,92138.15,805819.94
Ct,448569.12,3777931.5
Dk,147.18272,434.76614
Gt,2296276.0,23586190.0
Ho,299635.84,3294711.8
Pg,6424.3667,33490.895
Sh,2154777.0,24933594.0
