Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,94730.4140625,513690.53
Ct,113631.5703125,506251.16
Dk,28.44660186767578,130.88509
Gt,249065.203125,810354.25
Ho,20249.703125,59541.312
Pg,21709.5859375,90556.69
Sh,388393.875,1358259.5
