Animal,clipped_PA_surf,total_surf
Bf,0.0,0.008251815
Ch,4748027.5,14345038.0
Ct,199694.6,829316.4
Dk,25729.94,114634.99
Gt,11146.162,64679.934
Ho,8456.757,36257.91
Pg,230040.25,829535.56
Sh,492658.0,2263984.0
