Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,10373056.0,31904754.0
Ct,1601008.75,4031765.2
Dk,0.0,0.0
Gt,459962.0,1043833.56
Ho,375148.9375,812956.1
Pg,793047.5,1701799.0
Sh,712352.3125,1684257.9
