Animal,clipped_PA_surf,total_surf
Bf,20.545053,62.20244
Ch,24312620.0,36998360.0
Ct,3405189.5,11916084.0
Dk,68048.98,200950.08
Gt,8794.452,17471.988
Ho,129902.875,411292.72
Pg,93728.05,215930.4
Sh,1640098.0,6651491.0
