Animal,clipped_PA_surf,total_surf
Bf,343.76593,685.4919
Ch,42087500.0,138143760.0
Ct,2692371.5,6188934.0
Dk,140928.34,302729.38
Gt,1590684.2,3007486.2
Ho,126685.76,317966.53
Pg,8563676.0,28367512.0
Sh,8420169.0,16533279.0
