Animal,clipped_PA_surf,total_surf
Bf,1.0636016,2.7859068
Ch,22876316.0,44769876.0
Ct,177622.58,497119.25
Dk,92273.53,180509.4
Gt,69771.195,122652.055
Ho,2207.0916,3812.796
Pg,98982.97,189471.81
Sh,328831.5,528833.7
