Animal,clipped_PA_surf,total_surf
Bf,0.07266,0.25414166
Ch,2353908.5,37024896.0
Ct,12782.156,195735.45
Dk,72444.36,1310552.4
Gt,8281.197,113266.95
Ho,3403.5947,43238.508
Pg,25178.117,477788.16
Sh,40236.07,582925.5
