Animal,clipped_PA_surf,total_surf
Bf,168.92818,426.61182
Ch,2558095.0,12175946.0
Ct,152783.1,465440.22
Dk,32618.56,167178.42
Gt,12192.685,35174.008
Ho,2371.5872,6858.7085
Pg,144190.34,641771.1
Sh,159787.52,390881.53
