Animal,clipped_PA_surf,total_surf
Bf,901009.9,5204058.0
Ch,9621768.0,50282984.0
Ct,1361929.2,7272359.5
Dk,120352.52,390698.28
Gt,1795008.5,10280148.0
Ho,4473.7827,17677.242
Pg,247432.31,1206531.9
Sh,166438.38,782896.2
