Animal,clipped_PA_surf,total_surf
Bf,33001.145,121603.17
Ch,90243450.0,311660130.0
Ct,3951495.2,14209482.0
Dk,94740.805,397515.72
Gt,3926378.8,10325004.0
Ho,51535.76,131180.14
Pg,1880.8986,2931.1938
Sh,9323410.0,31057800.0
