Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,18595860.0,60498020.0
Ct,19439896.0,57858996.0
Dk,0.0,140.5657
Gt,8507152.0,29615280.0
Ho,881716.875,2082248.9
Pg,10817.28515625,34675.055
Sh,9450853.0,28795548.0
