Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,1298668.0,15204560.0
Ct,1082625.25,6937583.5
Dk,21847.79296875,253626.81
Gt,2975.08203125,10689.933
Ho,17217.298828125,92603.75
Pg,205646.3125,1520805.9
Sh,1577810.5,5106061.0
